19.690000000000055, 52.601,1,
19.686000000000035, 52.601,2,
19.69399999999996, 52.599,3,
19.690000000000055, 52.599,4,
19.687999999999988, 52.599,5,
19.686000000000035, 52.599,6,
19.69399999999996, 52.597,7,
19.690000000000055, 52.597,8,
19.687999999999988, 52.597,9,
19.686000000000035, 52.597,10,
19.686000000000035, 52.597,11,
19.684999999999945, 52.597,12,
19.684999999999945, 52.598,13,
19.68399999999997, 52.598,14,
19.68399999999997, 52.597,15,
19.682999999999993, 52.597,16,
19.673000000000002, 52.582,17,
19.686000000000035, 52.596,18,
19.69399999999996, 52.596,19,
19.686000000000035, 52.596,20,
19.668999999999983, 52.596,21,
19.658000000000015, 52.582,22,
19.66300000000001, 52.596,23,
19.658000000000015, 52.596,24,
19.67700000000002, 52.581,25,
19.649999999999977, 52.58,26,
19.649, 52.588,27,
19.69399999999996, 52.594,28,
19.690257492065484, 52.59366109761688,29,
19.686000000000035, 52.594,30,
19.694999999999936, 52.583,31,
19.679485015869204, 52.594521383163205,32,
19.680000000000064, 52.596,33,
19.673999999999978, 52.596,34,
19.668999999999983, 52.59479144975741,35,
19.65700000000004, 52.585,36,
19.66300000000001, 52.59489572500278,37,
19.65700000000004, 52.595,38,
19.67700000000002, 52.582,39,
19.65300000000002, 52.595,40,
19.651000000000067, 52.595,41,
19.700000000000045, 52.594,42,
19.69399999999996, 52.593530749848455,43,
19.69155789947513, 52.593530749848455,44,
19.690000000000055, 52.594182484812876,45,
19.686000000000035, 52.594469245126085,46,
19.690000000000055, 52.576,47,
19.690000000000055, 52.577,48,
19.673999999999978, 52.594739312041646,49,
19.692999999999984, 52.577,50,
19.649999999999977, 52.59,51,
19.700000000000045, 52.592,52,
19.697000000000003, 52.592,53,
19.69399999999996, 52.592,54,
19.690000000000055, 52.592,55,
19.690000000000055, 52.575,56,
19.686000000000035, 52.592,57,
19.69799999999998, 52.583,58,
19.652000000000044, 52.581,59,
19.67912874603269, 52.592182493142445,60,
19.690000000000055, 52.576,61,
19.673527931213357, 52.592182493142445,62,
19.649999999999977, 52.582,63,
19.66882833862303, 52.59237431773503,64,
19.653999999999996, 52.585,65,
19.66278542327882, 52.59242645826502,66,
19.65700000000004, 52.592530739138866,67,
19.653171661376973, 52.5929478601525,68,
19.649999999999977, 52.593,69,
19.70399999999995, 52.592,70,
19.710000000000036, 52.592,71,
19.70900000000006, 52.594,72,
19.710000000000036, 52.591,73,
19.69399999999996, 52.583,74,
19.70399999999995, 52.591,75,
19.70399999999995, 52.59,76,
19.700000000000045, 52.593,77,
19.697000000000003, 52.591,78,
19.69399999999996, 52.591,79,
19.69399999999996, 52.591,80,
19.690000000000055, 52.591,81,
19.686000000000035, 52.591,82,
19.69900000000007, 52.573,83,
19.678999999999974, 52.591,84,
19.673000000000002, 52.591,85,
19.668999999999983, 52.591,86,
19.66300000000001, 52.591,87,
19.65700000000004, 52.591,88,
19.65700000000004, 52.586,89,
19.65300000000002, 52.591,90,
19.649999999999977, 52.591,91,
19.70399999999995, 52.589,92,
19.700000000000045, 52.589,93,
19.69100000000003, 52.589,94,
19.69399999999996, 52.589,95,
19.690000000000055, 52.589,96,
19.686000000000035, 52.589,97,
19.678999999999974, 52.589,98,
19.673000000000002, 52.589,99,
19.668999999999983, 52.589,100,
19.66300000000001, 52.589,101,
19.65700000000004, 52.589,102,
19.65300000000002, 52.59,103,
19.649999999999977, 52.59,104,
19.70399999999995, 52.588,105,
19.69100000000003, 52.591,106,
19.69399999999996, 52.589,107,
19.690000000000055, 52.588,108,
19.686000000000035, 52.588,109,
19.678999999999974, 52.588,110,
19.67308583068848, 52.588052145735,111,
19.668999999999983, 52.588,112,
19.66300000000001, 52.588,113,
19.65700000000004, 52.588,114,
19.653999999999996, 52.586,115,
19.65300000000002, 52.587,116,
19.70399999999995, 52.586,117,
19.700000000000045, 52.586,118,
19.696000000000026, 52.581,119,
19.69399999999996, 52.586,120,
19.690000000000055, 52.586,121,
19.686000000000035, 52.586,122,
19.678999999999974, 52.586,123,
19.673171661376955, 52.58649540458434,124,
19.668772476196295, 52.5867392644451,125,
19.662871253967296, 52.586817485274445,126,
19.65700000000004, 52.587,127,
19.652000000000044, 52.587,128,
19.651000000000067, 52.587,129,
19.649, 52.587,130,
19.686000000000035, 52.585,131,
19.678999999999974, 52.585,132,
19.673000000000002, 52.585,133,
19.668000000000006, 52.585,134,
19.662000000000035, 52.585,135,
19.65700000000004, 52.585,136,
19.70399999999995, 52.584,137,
19.69900000000007, 52.583,138,
19.69399999999996, 52.579,139,
19.69399999999996, 52.584,140,
19.686000000000035, 52.584,141,
19.682000000000016, 52.579,142,
19.678999999999974, 52.584,143,
19.673000000000002, 52.584,144,
19.668000000000006, 52.584,145,
19.662000000000035, 52.584,146,
19.65700000000004, 52.584,147,
19.652000000000044, 52.584,148,
19.649999999999977, 52.584,149,
19.649, 52.584,150,
19.690000000000055, 52.582,151,
19.685485015869176, 52.58233899257114,152,
19.690000000000055, 52.584,153,
19.67908583068845, 52.58245240357062,154,
19.673128746032717, 52.58258278429336,155,
19.668000000000006, 52.583,156,
19.662000000000035, 52.583,157,
19.65700000000004, 52.583,158,
19.658000000000015, 52.58,159,
19.69399999999996, 52.581,160,
19.690000000000055, 52.581,161,
19.684999999999945, 52.581,162,
19.682000000000016, 52.58,163,
19.678999999999974, 52.581,164,
19.673000000000002, 52.581,165,
19.668000000000006, 52.581,166,
19.662000000000035, 52.582,167,
19.65599999999995, 52.582,168,
19.69900000000007, 52.581,169,
19.69900000000007, 52.58,170,
19.690000000000055, 52.58,171,
19.684999999999945, 52.58,172,
19.678999999999974, 52.58,173,
19.673000000000002, 52.58,174,
19.668000000000006, 52.58,175,
19.662000000000035, 52.58,176,
19.65599999999995, 52.58,177,
19.652000000000044, 52.58,178,
19.662000000000035, 52.58,179,
19.668000000000006, 52.58,180,
19.673000000000002, 52.58,181,
19.690000000000055, 52.578,182,
19.684999999999945, 52.579,183,
19.678999999999974, 52.579,184,
19.673000000000002, 52.579,185,
19.668000000000006, 52.579,186,
19.662000000000035, 52.579,187,
19.661000000000058, 52.579,188,
19.65599999999995, 52.579,189,
19.684999999999945, 52.577,190,
19.678999999999974, 52.577,191,
19.67599999999993, 52.577,192,
19.673999999999978, 52.578,193,
19.664999999999964, 52.578,194,
19.661000000000058, 52.578,195,
19.658000000000015, 52.578,196,
19.65599999999995, 52.578,197,
19.652000000000044, 52.579,198,
19.648000000000025, 52.579,199,
19.69900000000007, 52.576,200,
19.692999999999984, 52.576,201,
19.692999999999984, 52.576,202,
19.692999999999984, 52.576,203,
19.690000000000055, 52.576,204,
19.687999999999988, 52.576,205,
